Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
-3.525219,9.952195,30.22749,-3.581682,9.27213,30.26776,-3.36055,9.715878,30.17734,-3.514585,9.729105,30.31161,-3.577871,9.119541,30.27326,-3.945627,8.479097,30.14557,-3.36055,8.394951,30.17734
-3.978895,10.11631,30.20321,-3.997808,9.436269,30.22096,-4.260071,9.888222,30.13921,-3.933323,9.891252,30.27628,-3.995316,9.283648,30.22633,-3.975361,8.511821,30.11674,-4.260071,8.576412,30.13921
-4.474485,10.17207,30.24121,-4.474863,9.488074,30.21769,-4.587315,9.946466,30.17232,-4.437994,9.940748,30.30927,-4.459471,9.336172,30.21354,-4.225906,8.602146,30.06324,-4.587315,8.575264,30.17232
-4.726585,10.16101,30.2235,-4.775396,9.478998,30.23001,-5.001333,9.931637,30.15227,-4.696873,9.929779,30.28925,-4.775436,9.326566,30.23963,-4.842535,8.558534,30.06039,-5.001333,8.608875,30.15227
19.47463,9.98232,30.24185,19.45048,9.30258,30.26572,19.62459,9.752134,30.1775,19.51111,9.75852,30.31374,19.4502,9.149939,30.27107,19.0724,8.496612,30.13687,19.62459,8.402719,30.1775
18.84015,10.01941,30.18923,18.80619,9.338049,30.22245,18.87816,9.785538,30.13512,18.86762,9.795924,30.27136,18.81165,9.185417,30.22391,18.50765,8.502254,30.10803,18.87816,8.42341,30.13512
18.33048,10.07277,30.201,18.32443,9.391623,30.20904,18.02158,9.845406,30.13821,18.3772,9.847843,30.27528,18.33139,9.239046,30.20839,18.42038,8.476017,30.08772,18.02158,8.557823,30.13821
17.86811,9.939089,30.24065,17.84402,9.255233,30.21597,17.71819,9.712674,30.17106,17.89041,9.705748,30.30741,17.85567,9.102962,30.21851,18.13865,8.376561,30.07041,17.71819,8.339371,30.17106
17.50896,10.25542,30.23555,17.4649,9.573303,30.2393,17.3373,10.02565,30.17127,17.53319,10.02547,30.308,17.46515,9.420732,30.24639,17.27464,8.689186,30.05744,17.3373,8.667269,30.17127
16.93819,10.39561,30.21511,16.93805,9.715679,30.24781,17.04964,10.16624,30.15609,16.98232,10.17454,30.29218,16.94326,9.563189,30.25472,16.55167,8.931057,30.12193,17.04964,8.807138,30.15609
16.42704,10.0737,30.17982,16.3926,9.391539,30.21191,16.59373,9.837814,30.13526,16.43693,9.851709,30.26751,16.4043,9.239276,30.21467,15.99211,8.666109,30.08309,16.59373,8.505841,30.13526
16.15152,10.44374,30.19994,16.1358,9.763479,30.22144,15.88947,10.21556,30.13589,16.19815,10.21886,30.27294,16.13977,9.610907,30.22726,16.15765,8.836685,30.10685,15.88947,8.898964,30.13589
15.5034,10.20001,30.24317,15.50051,9.517821,30.21536,15.04303,9.976324,30.17044,15.55046,9.969473,30.30733,15.50868,9.365406,30.20976,15.7462,8.633968,30.06514,15.04303,8.797503,30.17044
15.06854,10.10436,30.24574,15.04544,9.420292,30.25096,14.80413,9.875826,30.17687,15.09728,9.873713,30.31377,15.05372,9.26819,30.26213,15.02631,8.500644,30.06808,14.80413,8.570288,30.17687
14.52457,10.0285,30.22953,14.50552,9.348644,30.25886,14.61196,9.798516,30.16744,14.56544,9.804996,30.30413,14.50616,9.196107,30.26662,14.10257,8.566255,30.11781,14.61196,8.444715,30.16744
14.04148,9.967758,30.19068,13.99347,9.287396,30.23379,14.2563,9.731569,30.14321,14.0514,9.745648,30.27574,13.99898,9.134892,30.24014,13.62735,8.495758,30.10613,14.2563,8.428033,30.14321
13.50046,10.05635,30.17498,13.47291,9.376761,30.19415,13.24868,9.82706,30.11167,13.54588,9.831532,30.24863,13.47319,9.224062,30.19747,13.45502,8.455213,30.08141,13.24868,8.49241,30.11167
13.05043,10.0579,30.22056,13.03612,9.374744,30.20528,12.85975,9.831442,30.16039,13.0755,9.827342,30.29543,13.04302,9.222169,30.20646,13.25788,8.474758,30.0544,12.85975,8.459648,30.16039
12.51238,10.15441,30.2431,12.48239,9.470546,30.24322,12.2633,9.926428,30.17176,12.53875,9.922443,30.3086,12.48788,9.318559,30.25729,12.50786,8.548906,30.05284,12.2633,8.601893,30.17176
12.06312,10.03328,30.24634,12.03592,9.352667,30.26659,12.07918,9.802677,30.18303,12.10333,9.808456,30.32001,12.03586,9.199963,30.26969,11.66706,8.546006,30.12583,12.07918,8.43728,30.18303
