Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
22.37632,1.18397,-4.637343,22.40499,1.061601,-5.31257,22.89319,1.163553,-4.870612,22.44664,1.176317,-4.867691,22.4025,1.055565,-5.465167,21.86521,0.7649263,-6.014119,22.89319,0.7606443,-4.870612
22.57501,1.192262,-4.52223,22.53886,1.021588,-5.185165,23.04539,1.156667,-4.742548,22.61238,1.172822,-4.759227,22.52929,1.009262,-5.337102,22.03716,0.778873,-5.944886,23.04539,0.7720978,-4.742548
22.74427,1.188874,-4.399569,22.7094,0.9757065,-5.051682,23.24823,1.152993,-4.624487,22.79239,1.127567,-4.627357,22.70061,0.9680387,-5.203971,22.22808,0.7935506,-5.841573,23.24823,0.7858693,-4.624487
22.93646,1.211221,-4.250356,22.88102,0.9821031,-4.894944,23.35263,1.170367,-4.470549,22.9752,1.153666,-4.480369,22.86921,0.972191,-5.046899,22.48141,0.791852,-5.731528,23.35263,0.7866633,-4.470549
23.11059,1.188856,-4.081887,23.06593,0.9793553,-4.734005,23.47088,1.156393,-4.305868,23.15452,1.13491,-4.311782,23.0565,0.9739236,-4.886353,22.72602,0.7919947,-5.587632,23.47088,0.7870038,-4.305868
23.29507,1.95529,-9.865441,23.33601,1.382535,-10.23625,23.94645,1.777693,-10.01467,23.35966,1.768284,-10.0038,23.35546,1.267378,-10.33468,22.80458,0.8058205,-10.35163,23.94645,0.7378026,-10.01467
23.50628,1.052051,-9.122807,23.49969,0.9536003,-9.802029,24.08966,1.051432,-9.353437,23.56479,1.033904,-9.355889,23.49461,0.9562879,-9.954657,22.90369,0.791114,-10.46805,24.08966,0.7759396,-9.353437
23.63974,1.242427,-9.205569,23.62329,1.028267,-9.857319,24.22968,1.204695,-9.431211,23.69181,1.186325,-9.433795,23.61972,1.010836,-10.00902,23.01929,0.7982457,-10.49844,24.22968,0.7838321,-9.431211
23.76469,1.182401,-9.059661,23.72505,0.9653567,-9.710089,24.28439,1.145326,-9.283276,23.81092,1.125938,-9.289097,23.71564,0.9536119,-9.862081,23.17421,0.7873664,-10.46754,24.28439,0.7888774,-9.283276
23.86397,1.181624,-8.90228,23.81316,0.9588466,-9.549984,24.29099,1.142978,-9.124842,23.90731,1.124368,-9.131575,23.80118,0.9513155,-9.702063,23.3691,0.794044,-10.36824,24.29099,0.7879893,-9.124842
