Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
22.42514,1.182046,-9.087519,22.46844,1.022067,-9.750835,23.01826,1.173217,-9.323795,22.50838,1.171208,-9.314092,22.45847,1.014237,-9.901137,21.94606,0.8375921,-10.51159,23.01826,0.8285877,-9.323795
22.5237,1.028864,-8.958472,22.58647,0.9423186,-9.63401,23.10182,1.046735,-9.196296,22.61299,1.044982,-9.183078,22.57648,0.950685,-9.782115,22.15611,0.8651374,-10.47414,23.10182,0.8511391,-9.196296
22.5838,1.052304,-8.885262,22.66165,0.9616449,-9.55875,23.16338,1.069304,-9.124108,22.67906,1.065454,-9.107636,22.65848,0.9702313,-9.707406,22.37004,0.8605461,-10.44816,23.16338,0.8433523,-9.124108
23.29682,2.383967,-9.519499,23.34787,2.060409,-10.13242,23.83898,2.314575,-9.760328,23.37708,2.319527,-9.749551,23.34647,2.008363,-10.28027,22.83979,1.495578,-10.66232,23.83898,1.581655,-9.760328
23.42922,1.107487,-9.437818,23.51528,1.505722,-9.987016,24.10759,1.303117,-9.590128,23.52458,1.28951,-9.577444,23.51236,1.546955,-10.12408,22.94838,1.466112,-10.70645,24.10759,1.410337,-9.590128
23.64402,1.475664,-9.439131,23.70669,1.170038,-10.04642,24.31356,1.411488,-9.665873,23.73575,1.40809,-9.650098,23.70128,1.13157,-10.19691,23.11763,0.8187959,-10.65761,24.31356,0.822627,-9.665873
23.83253,1.194772,-9.196137,23.83373,1.006939,-9.85489,24.34729,1.183252,-9.431435,23.9052,1.167741,-9.426383,23.81929,0.9991454,-10.00502,23.29717,0.8431152,-10.6162,24.34729,0.8279809,-9.431435
23.83191,1.000215,-9.082683,23.87554,0.9230261,-9.76055,24.37948,1.022297,-9.318398,23.91623,1.01894,-9.309189,23.8635,0.9339477,-9.907859,23.43236,0.8623694,-10.5951,24.37948,0.8481779,-9.318398
23.75001,1.065187,-9.010039,23.83876,0.9722136,-9.682086,24.32121,1.081058,-9.249609,23.84923,1.076839,-9.230947,23.83578,0.9784682,-9.831315,23.54644,0.8436906,-10.56665,24.32121,0.827803,-9.249609
23.66196,1.135433,-9.028615,23.80589,1.029495,-9.688679,24.21824,1.14691,-9.270534,23.77851,1.14314,-9.240439,23.80607,1.032632,-9.838603,23.58528,0.8204656,-10.56342,24.21824,0.8062229,-9.270534
23.68284,1.167089,-9.083122,23.80331,1.104024,-9.753185,24.16706,1.194282,-9.322473,23.7933,1.187094,-9.297573,23.80392,1.10395,-9.903133,23.5597,0.7890729,-10.57901,24.16706,0.7739542,-9.322473
23.8055,1.209022,-9.18107,23.84733,1.179035,-9.862557,24.13357,1.241799,-9.413758,23.88815,1.242247,-9.405479,23.83993,1.175954,-10.01102,23.48531,0.756722,-10.57363,24.13357,0.7355927,-9.413758
23.77433,1.216398,-9.264281,23.80359,1.223926,-9.947016,24.07584,1.267425,-9.493608,23.85583,1.256619,-9.487902,23.79582,1.216381,-10.09438,23.39374,0.7356592,-10.56125,24.07584,0.7211812,-9.493608
23.57645,1.27999,-9.292724,23.67309,1.232763,-9.967458,23.99038,1.310034,-9.529482,23.67898,1.302842,-9.509596,23.6708,1.218851,-10.11543,23.26937,0.7316791,-10.56222,23.99038,0.7272787,-9.529482
23.46806,1.238855,-9.256478,23.55802,1.173506,-9.930429,24.05722,1.26497,-9.493708,23.56891,1.254628,-9.474485,23.55716,1.160487,-10.07905,23.07658,0.7508405,-10.56155,24.05722,0.7450851,-9.493708
23.37705,1.27746,-9.207764,23.44866,1.111288,-9.866592,24.03069,1.265577,-9.444716,23.47147,1.258892,-9.4281,23.44802,1.088428,-10.01598,22.92251,0.7852128,-10.55654,24.03069,0.7743579,-9.444716
23.20567,1.185559,-9.104466,23.27373,1.004596,-9.759781,23.85182,1.171425,-9.342784,23.29663,1.171135,-9.328129,23.27302,0.9893181,-9.909259,22.76635,0.8290818,-10.53386,23.85182,0.815333,-9.342784
22.96964,1.192669,-9.065418,23.05892,1.003733,-9.716544,23.63203,1.173973,-9.304861,23.06764,1.172355,-9.285181,23.05973,0.9865255,-9.866459,22.61399,0.8277482,-10.53443,23.63203,0.8172096,-9.304861
